Index,Comment,Label
2337,"Đẹp, nấu nước nhanh,",2
2338,"Sản phẩm ấm đun siêu tốc LL gọn, nhẹ, đẹp, đun rất nhanh sôi, tiếng ồn nhỏ, giao hàng rất nhanh",2
2339,"ấm tốt, nhưng chưa nhận đc quà tặng nhỉ",1
2340,10  ạ,2
2341,"Đun sôi nước rất nhanh, dáng đẹp như hình.",2
2342,"sử dụng tốt, an toàn . hàng gửi đúng mẫu . Cảm ơn shop sẽ ủng hộ bạn lần sau .",2
2343,đóng gói kĩ. giao nhanh. bình đẹp. nhưng mà bình có vết bị trày dọc..,2
2344,Chất liệu bền,2
2345,"giao hành nhanh như 1 tia chớp, sản phẩm thì đẹp. còn chất lượng thì xài mới biếtđược",2
2346,"Sản phẩm tốt, đẹp, chất lượng",2
2347,"Đẹp, xịn. Hơi ồn khi nấu",2
2348,10đ,2
2349,"Quá hay,đáy to dễ lau rửa :)",2
2350,sản phẩm rất chất lượng giao hàng nhanh,2
2351,"Bình đẹp lắm. 
Cảm ơn shop.",2
2352,Sử dụng tốt( ),2
2353,"Giao hàng rất nhanh, quà tặng xịn",2
2354,"Hàng đóng gói kỹ, sản phẩm y như hình, đẹp",2
2355,tôt,2
2356,chất lượng rất tốt .nên mua đáng đồng tiền bát gạo .hàng hiệu giá phải chăng .,2
2357,"Sản phẩm đẹp như hình, dùng rất thích! Cảm ơn tiki",2
2358,"Đun sôi nhanh, mẫu mã đẹp, Nhỏ gọn",2
2359,"ấm nc ko mùi, ok, dùng 2 tuần liền tù tì, ngay nào cũng cắm mấy lần...",2
2360,"Sản phẩm đúng như giới thiệu, đóng gói kỹ",2
2361,"giao hàng nhanh, bình đẹp chắc chắn",2
2362,Giao hàng nhanh. Bình đun đúng như mong đợi. Đã sử dụng thấy ổn,1
2363,"Bình đẹp giá rẻ nấu nhanh sôi, ngon lành",2
2364,Hàng chất lượng. Có cách nhiệt nên sử dụng ok,2
2365,Mua loại này đc 2-3 năm mà vẫn dùng tốt. Mua hộ cho rất nhiều người thân rồi,2
2366,đã dùng 1 thời gian dùng tốt ngoại hình đẹp,2
2367,"Đun sôi nhanh, nhưng kêu rất to.",1
2368,Xịn xò,2
2369,"Bình đun nhanh, màu đẹp",2
2370,Sản phẩm rất tốt,2
2371,Hàng lock  lock thì khỏi phải chê về độ bền và độ xịn xoài của e nó rồi,2
2372,"Chất liệu bền, Đun sôi nhanh, mẫu mã đẹp",2
2373,"Tiki giao siêu nhanh. Ấm đẹp sang, đầy đủ phiếu bảo hành",2
2374,Hàng chuẩn giao hàng nhanh xài bền nên mua thêm 1 em cho mẹ ck,2
2375,Rất okie,2
2376,Sài rất tốt mình sẽ ủng hộ shop tiếp,2
2377,"Mẫu mã đẹp, hình ảnh đúng",2
2378,"sản phẩm đẹp, đun nước khá ok.
giao hàng nhanh.",2
2379,Hàng đẹp ạ,2
2380,Đúng như mong đợi,2
2381,"Chọn màu sang trọng , quí phái,giá cả hợp lí",2
2382,cảm quan ok,1
2383,Bình đẹp lắm! Cho 5 sao,2
2384,hàng đóng gói cẩn thận.giao hàng nhanh . Sài ok . mình sẽ ủng hộ shop,2
2385,Sản phẩm chính hãng Tiki giao lại còn siêu nhanh trong ngày đã nhận được.,2
2386,"Ổn áp, chỉ có điều cảm giác ko dày dặn như mô tả",1
2387,hàng đẹp chất lượng mua lúc sale giá tốt,2
2388,Hàng đẹp.,2
2389,Dùng ổn,1
2390,"Giao hàng nhanh, hi vọng sử dụng bền",2
2391,"ghét nhấ cái nắp khó mở, nhưng ok trong tầm giá",1
2392,đã mua bình thứ 2. bình 1 sài vẫn tốt nên mình mua thêm.  rất ưng ý.,2
2393,Mẫu đẹp. Đun lần đầu hơi mùi nhựa. Hy vọng đun vài lần sẽ hết,2
2394,Bền nên mua,2
2395,Ấm đẹp xịn xò nhé lại mua đc gía rẻ,2
2396,"Dễ chùi rửa
Gọn nhẹ
Hợp túi tiền
Giao hàng nhanh",2
2397,"Hàng chính hãng, chất lượng dùng thử thấy tốt. Giao hang nhanh.",2
2398,"Hiệu suất Ko quá đặc biệt. Mẫu mã đẹp, dùng ổn",2
2399,Sp ok,1
2400,Bình rất đẹp ạ y như hình vậy ko ồn lắm với lại đun rất nhanh,2
2401,"Đẹp, nấu nhanh, yên tâm, độ bền chưa đánh giá đc",2
2402,đun sôi nhanh.mẫu ma đẹp,2
2403,"Sản phẩm dùng tốt, không phàn nàn gì",2
2404,"Sản phẩm đúng như quảng cáo. Giao hàng nhanh, đóng gói cẩn thận.",2
2405,"Màu đen đẹp xịn mịn,đun nước nhanh,mua được sale 1111 rẻ.",2
2406,Mới dùng thử thấy ok. Tg sau đánh giá chi tiết hơn. Ship nhiệt tình hàng hoá đóng gói cẩn thận,2
2407,hài lòng,2
2408,"Hang giao nhanh , chat luong . 5 sao",2
2409,"Chưa biết sd thế nào, sp nhìn đẹp và người giao hàng nhiệt tình.",2
2410,"Bình sử dụng tốt, đẹp và đóng gói cẩn thận.",2
2411,"Dep , chat luong tot",2
2412,"Sp y hình, chất lượng tốt",2
2413,"Mẫu mã đẹp, giao hàng nhanh, Chưa dùng nên chưa nói dc gì,",2
2414,"Chất liệu bền, mẫu mã đẹp, Nhỏ gọn",2
2415,Nắp ấm có vẻ lỏng lẻo,0
2416,"Sản phẩm đẹp, 2 lớp nên chỉ có cảm giác ấm ở thành bình",2
2417,"Đun sôi nhanh, mẫu mã đẹp",2
2418,Dùng hơi khác chút vì không có nút mở nắp!,0
2419,"giao hàng nhanh, giá tạm được",2
2420,Chất lượng tốt,2
2421,Bình xài tốt. Nóng nhanh,2
2422,"sản phẩm chính hàng, giá tốt, xài oke, êm hơn các loại khác",2
2423,"bình đẹp, giao hàng nhanh",2
2424,Màu đẹp nhìn chắc chắn dung tinh ổn,2
2425,"Hàng đẹp, chất lượng",2
2426,mẫu mã đẹp giá phải chăng,2
2427,"bình rất đẹp, dáng đứng chắc chắn",2
2428,Rât tôt nha,2
2429,Đun siêu nhanh. Chất lượng tốt,2
2430,dùng rất thích. cách nhiệt tạm ổn,2
2431,"ấm xài tốt, đáng tiền",2
2432,"đóng gói tốt, sp đẹp, chưa có lỗi gì, giao nhanh",2
2433,Giao hàng nhanh. Hàng giao chất lượng. Đóng gói kĩ,2
2434,"Nhận được sản phẩm đóng gói kỹ càng, mới, đẹp, đun tuy nhanh nhưng hơi ồn, thiết kế mở nắp cũng không tiện lắm.",1
2435,"tốt, nhưng dàn nhựa hơi mảnh",1
2436,"đun nhanh, máy êm, không ồn, màu đẹp sang cả bếp",2
2437,Quas ok,2
2438,Sản phẩm chất lượng tốt. Giá cả phù hợp túi tiền.,2
2439,"Chắc chắn, đẹp, đun nhanh. Giá cả cũng hợp ly.",2
2440,"Bình gọn đẹp, xài khoẻ",2
2441,Ok la,1
2442,"Sản phẩm sử dụng ok , có kèm bảo hành nên rất an tâm",2
2443,"Bình mẫu mã đẹp, nấu nhanh, dễ sử dụng",2
2444,"Chất lượng ,chắc chắn",2
2445,Nắp thao tác hơi khó,0
2446,Đóng gói kĩ giao hàng nhanh,2
2447,"Đẹp đúng mô tả , rất thích",2
2448,sản phẩm dùng tốt bền màu đen sach sẽ,2
2449,"Giá tốt, TIki Now miễn phí luôn. Hài lòng",2
2450,"Mẫu mã đẹp, hàng chính hảng.",2
2451,"Giá thành hợp lí
Sản phẩm đẹp",2
2452,"hàng đẹp, giao hàng nhanh  luôn ủng hộ shop",2
2453,"Bình đẹp, dùng tốt, tiki giao hàng nhanh.",2
2454,"hàng đẹp, chưa thử nên không biết có bền ko nữa.",1
2455,"xài tốt, giao hàng cẩn thận.",2
2456,sản phẩm chất lượng. chưa đầy 2p đã sôi,2
2457,"Sản phẩm Sài tốt, dịch vụ giao hàng nhanh",2
2458,đun nhanh lawmd,2
2459,Dùng ok,1
2460,"Hàng như quảng cáo, vote 5 sao, ghét cái 50 kí tự, thế không biết, chả lẽ trừ sao",2
2461,"giao nhanh, xài tiện lợi",2
2462,Dùng ổn.,1
2463,Xịn - Mịn - Hiệu quả - Giao hành nhanhhhhhhhhh,2
2464,"Giao hàng nhanh , chất lượng như quảng cáo",2
2465,Su dung okie,1
2466,chưa xài mà nhìn đẹp nên cho 5 sao,2
2467,hàng tốt,2
2468,Mẫu mã đẹp,2
2469,đun êm. ổn. hơi khó mở nắp lúc đầu,1
2470,Hai lòng san phẩm tốt,2
2471,"giao hàng nhanh, ấm sôi rất nhanh ko bị ồn.",2
2472,Hàng giao nhanh chất lượng sản phẩm ok,2
2473,"Hàng chuẩn, dùng tốt",2
2474,Oki đẹp tôt,2
2475,"hàng ok, đẹp, nên mua",2
2476,"Dùng rất thích. Chắc chắn, ko bị nóng tay khi rót nước.",2
2477,Hàng đẹp săn được giá rẻ. Ưng ý,2
2478,Đã nhận hàng và thanh toán nhanh gọn.,1
2479,Tot,2
2480,Rất OK mọi người nên mua xài đã lắm,2
2481,"Thẩm mỹ khỏi chê, cầm chắc chắn, nước sơn đẹp, lớp bên trong ấm rất sáng và sạch sẽ.",2
2482,"giao hàng đúng hẹn, sử dụng tốt,nắp  hơi khó mở",1
2483,"ấm đẹp, nấu nhanh",2
2484,"sản phẩm ok, giá tốt, ủng hộ tiki",2
2485,Tốt,2
2486,tốt lắm,2
2487,"Bình dày dặn, nhanh sôi, cho 5 sao chất lượng.",2
2488,đóng gói cẩn thận,2
2489,"Chất liệu bền, mẫu mã đẹp, Nhỏ gọn, tiết kiệm điện",2
2490,Sản phẩm vừa ý giao hàng đúng hẹn,2
2491,"Mẫu mã đẹp, Nhỏ gọn",2
2492,xai tôt,2
2493,"Mẫu mã đẹp, Nhỏ gọn, tiết kiệm điện",2
2494,"đóng gói sơ sài, vận chuyển nhanh",1
2495,"Mình xài đc 1 thời gian rồi, khá là ổn",1
2496,okkkkkkkkkkkkk,1
2497,Hàng đẹp chính hãng tiki giao nhanh,2
2498,Sản phẩm dùng tốt với tầm giá,2
2499,Ấm tốt. Giao siêu nhanh,2
2500,tuyệt vời,2
2501,"Đóng gói cẩn thận, giao hàng nhanh",2
2502,đep ttots,2
2503,xài ok lắm,2
2504,"Bình đen nhìn rất đẹp, đun nhanh",2
2505,giao hàng nhanh sản phẩm khá là oke,1
2506,"Tuy giao hàng chậm nhưng sản phẩm thấy chất lượng. Hài Lòng, sử dụng thấy tốt hơn mong đợi.",2
2507,hàng rất tôt,2
2508,sp tốt đẹp,2
2509,"Bình chắc chắn, dày , đẹp, đun siêu nhanh",2
2510,Bình đẹp đun nước nhanh sôi tốt,2
2511,"Sản phẩm hàng nhái,không đúng hàng của LockLock",0
2512,Ấm đun nhanh. Chất lượng ,2
2513,Sản phẩm tốt. Hàng chính hãng,2
2514,"Đóng gói cẩn thận, giao hàng nhanh, sản phẩm tốt",2
2515,"Tiện lợi, mẫu mã đẹp",2
2516,Hàng dùng tốt,2
2517,"Tốt, đáng mua.",2
2518,Sản phẩm okeee,1
2519,Hàng xài OK . Giao nhanh . Hài lòng,2
2520,"Sản phẩm tốt, giao hàng nhanh chóng",2
2521,Tốt.,2
2522,Nấu khá nhanh. Hàng chính hãnh,2
2523,"đúng như hình, nấu cũng ok",1
2524,giá tốt,2
2525,Hi vọng sử dụng oki nè,1
2526,"ấm đẹp, thanh lịch, đóng gói kỹ",2
2527,"Sản phẩm đẹp, nhìn sang trọng",2
2528,"hàng đẹp, giao nhanh, dùng tốt",2
2529,Hàng chính hãng,2
2530,Dùng tốt.,2
2531,"Sản phẩm rất tốt,hàng giao nhanh,bạn rất nhiệt tình,đóng gói kỹ",2
2532,Rất tốt.,2
2533,Cực xịn nha ))),2
2534,sp tốt,2
2535,mẫu mã ok.chưa dùng nên ko biết như nào,1
2536,Hài lòng lắm. Cảm ơn shop,2
2537,"hàng dùng ổn, nhưng ấm có vẻ hơi mỏng",1
2538,"Giao hàng chính hãng, bình đẹp",2
2539,Chất lượng sản phẩm tốt,2
2540,Ấm rất đẹp ạ,2
2541,Hàng Lock và Lock tốt !,2
2542,Giao hàng nhanh. Thiết kế khá phù hợp.,1
2543,giao hàng nhanh sản phẩm ok,2
2544,Bình dùng tốt,2
2545,hàng ok,1
2546,giao hàng nhanh thân thiện,2
2547,hàng đẹp,2
2548,"hàng đẹp, cách nhiệt, rất đáng tiền",2
2549,rất đẹp,2
2550,sp tot,1
2551,Xài tốt,2
2552,bình 2 lớp không bị nóng tay ra ngoài như các loại khác.,2
2553,Qua oki,2
2554,"Đun nhanh, ko mùi nhựa",2
2555,ấm đun nhanh,2
2556,Cực kì hài lòng,2
2557,Shipper tuyệt vời,2
2558,"giao hàng nhanh, sp tốt",2
2559,nice,2
2560,bình sử dụng ổn. giao hàng chậm,0
2561,rất ok,2
2562,Ok hàng đẹp,2
2563,sản phẩm khá tốt,1
2564,Giao hàng nhanh chóng,2
2565,Đẹp. nắp đậy ko biết bền không.,2
2566,Bình nhìn hiện đại đun nhanh,2
2567,Đẹp. Nhanh sôi,2
2568,rất ưng ý,2
2569,giao hàng nhanh,2
2570,Chất lượng bình tốt,2
2571,sài quá ok,2
2572,"Chính hãng, hoạt động tốt",2
2573,hàng đẹp nên mua.,2
2574,Giao hàng nhanh!,2
2575,Rất thích,2
2576,Hàng rất ok,2
2577,"Mua hai chiếc và vẫn dùng tốt, ko bị rỉ sét",2
2578,rất tốt,2
2579,hàng ok nha mn,1
2580,"bình siêu đẹp, xài tốt",2
2581,Chat luong,2
2582,Bình đun nhanh,2
2583,Xịn sò,2
2584,Tốt ạ,2
2585,"Đẹp, giá ok",2
2586,Luôn tin tưởng locklock,2
2587,tiện dụng và đẹp,2
2588,"bình đẹp , ko có j để review",2
2589,Sp đẹp,2
2590,tot.,2
2591,"Ấm đun 2 lớp cách nhiệt mà nóng bà cố luôn, chẳng những ko cách nhiệt mà cũng ko giữ nóng, nấu nước sôi để 2 giờ sau nguội. Ấm lock n lock ko biết có phải hàng chính hãng hay hàng giả, mà lỡ mua rôi hy vọng dùng bền cũng được chứ ko thì phí tiền. À mà ấm này nh 2 năm phati ko shop ?",0
2592,"Sp đẹp, tốt",2
2593,Bình nhìn bắt mắt. Đun nước tốc độ ổn. Không quá ồn.,2
2594,"Giao hàng chậm chưa từng thấy, một sao",0
2595,Đẹp rẻ,2
2596,"Bình tốt, chất lượng.",2
2597,Giảm giá,1
2598,"sp đẹp, đóng gói cẩn thận, giao hàng nhanh hơn dự kiến",2
2599,Giao đúng hẹn. Dùng tốt,2
2600,"Đẹp chắc chắn, thiết kế đơn giản  nắp mở  tay.",2
2601,Dùng rất tốt,2
2602,"giao hàng đúng hẹn
hàng xài tốt",2
2603,sản phẩm chính hãng,2
2604,"Đẹp, sản phẩm cầm chắc tay. Nên mua",2
2605,oki,1
2606,hai long vơi san phâm đươc giao,2
2607,cảm ơn Tiki,1
2608,"Siêu đẹp luôn, cảm ơn tiki nhaaaaa",2
2609,ok nhe,1
2610,Xài tốt!!,2
2611,Giá tốt. Giao nhanh,2
2612,giao hang rat nhanh . đóng gói cẩn thận,2
2613,Ngon bổ rẻ rất hài lòng,2
2614,Ngon dùng đồ ll vẫn ngon,2
2615,"giao hàng nhanh, đúng mẫu mã",2
2616,Sản phẩm như mô tả,1
2617,Hàng giao tới được,1
2618,Hàng chính hãng đóng gói cẩn thận,2
2619,"Bình đẹp, dùng tốt",2
2620,"Đẹp. Mới
Hài lòng",2
2621,"Ấm đẹp
Không cách nhiệt, nắp khó mở, nút bật nấu khá lỏng
Mới nấu lần đầu đã hơi cháy vàng dưới đáy

Ship nhanh, chất lượng như vậy cũng hợp lý với giá tiền. Nhưng đồ lock lock mà dỏm như vậy mình cũng ko ưng lắm ",0
2622,chuyển hàng nhanh xài tốt,2
2623,Hàng tốt lắm nha,2
2624,Sài tốt,2
2625,mau sôi,2
2626,sp khá ok,1
2627,Sản phẩm dùng ổn,1
2628,"hàng giao bị móp thùng, bình thì bể tay cầm, miếng thì móp -- ko nên mua, tiki đã đồng ý nhận lại nhưng chưa thấy ai đến lấy",0
2629,rất ưng,2
2630,rât tôt,2
2631,"Bảo hành sản phẩm thế nào ạ, mình mới sử dụng được chừng 1 tháng, mà nhựa phích cắm đã bị chảy, chui cắm rất là nóng, mặc dù nấu xong đã rút ra, nhưng nhựa phích ngày càng bị chảy nhiều, mỗi lần nấu là bị chảy thêm nhựa.",0
2632,"Bình đun nước sôi rất nhanh. Mình nhận hàng và kiểm tra thử, đun tầm 700ml nước trong vòng khoảng 5' đã sôi. Bình thiết kế đẹp. Sản phẩm báo giao ngày 12102020 nhưng ngày 1110 mình đã nhận được rồi. Hộp có hơi móp, chắc trong quá trình vận chuyển có nhiều hàng hóa nặng khác. Phần đế (kèm dây điện) hơi lỏng kể cả khi đã lắp bình vào. Mình đã từng mua sản phẩm này thì thấy đế và bình khít nhau, nên khi thấy như vậy không biết có ổn không. Tiki không có chức năng upload video nên mình không up lên được.",1
2633,"Sản phẩm ko sáng đèn, lúc nhận hàng thấy hộp bị móp, vui lòng đổi lại mới ,",0
2634,"K hiểu chế độ bảo hành lắm ???
Giao hàng nhanh
Nhưng bền hay k thì k biết
Điểm trừ là giao trời mưa nên hộp bị ướt
Cũng k thấy quấn chống sốc trong quá trình vận chuyển quá ẩu tả khi vỏ là nhựa
Thực sự nhận thùng hàng xong đúng nãn ?",0
2635,Rao bán có tặng quà là hộp hấp lò vi sóng khi khách mua thì ko có. Qc ,0
2636,"Sau 1 thời gian sử dụng thì bản thân thấy ổn, nấu nhanh trong khoảng 5p đổ lại, giữ ấm được vài tiếng sau đó. Khuyết điểm duy nhất của ấm cũng như các review khác trong danh sách đã nói, nắp mở cứng và hơi khó khăn, ban đầu mới mua về mình mở cũng rất sợ gãy bản lề, phải nhẹ nhàng",1
2637,"Hàng đóng gói cẩn thận, nhiều lớp bọc, vỏ hộp không móp méo nhưng một mảng nắp bình đã bị vỡ khi mở hộp. Có thể hàng đã bị vỡ trước khi đóng gói.",1
2638,"Tiki ship hàng nhanh. Brand LocknLock hàng chất lượng. Tiếng ồn khi nấu nước không đáng kể, nước sôi nhanh. Có điều nắp hơi cứng, mở lên mở xuống hơi cực, trừ 1 sao. Với mức giá 350k thì thiết kế này đẹp. Nói chung hài lòng!",2
2639,"Đóng gói ẩu, khi nhân hàng thùng bị móp và ấm đun bị trầy như hình",0
